Date,Return_1D,Return_5D,Return_10D,Return_20D,Price_to_MA5,Price_to_MA20,Price_to_MA50,High_Low_Range,Open_Close_Return,Volatility_10,Volatility_20,Volume_Change,Relative_Volume,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,ATR_Percent,Target,Close,Prediction,Probability_UP,Next_Return,Position,Strategy_Return,Position_Change,Trading_Cost,Net_Strategy_Return,Buy_Hold_Return,Strategy_Equity,Buy_Hold_Equity
2024-03-14,0.0067712159528048,-0.0145679296452488,0.008906139155399,0.0140384110113067,-0.0051479413498792,-0.0021585079524153,0.0118523618972647,0.0129635680480391,0.0074649939858193,0.008327723125804,0.0070361268782735,-0.135009122237989,1.404080289568937,51.6788620602434,120.82008514653351,154.36446636437708,-33.54438121784355,0.429558789040933,0.010940431098992,0,22146.650390625,1,0.5639542,-0.005567468627318717,1,-0.005567468627318717,0.0,0.0,-0.005567468627318717,-0.005567468627318717,1.0273541029064728,1.1345370514958717
2024-03-15,-0.0055674686273187,-0.0209038215641323,0.0018445706044694,0.0051390121002248,-0.0064897728568927,-0.0079656034718175,0.00589026210843,0.0085909353132395,-0.0018808195267448,0.0085702094775612,0.0071449989062989,0.5502695101945161,2.069094946904177,48.16760014674976,96.11104709025676,142.71378250955303,-46.602735419296266,0.2274711963609398,0.0109130016430378,1,22023.349609375,0,0.47077468,0.0014688778023679294,0,0.0,1.0,0.0005,-0.0005,0.0014688778023679294,1.0268404258550197,1.136203547786778
2024-03-18,0.0014688778023679,-0.0124011779627939,-0.0126708424262772,0.0006805591715184,-0.0025380232694413,-0.0065419886547584,0.0068726426857521,0.0093920594149152,0.0029831428934061,0.006546671225251,0.0070279905273245,-0.4613756613756613,1.1123078123780534,49.14389560596052,78.23742717191635,129.81851144202568,-51.58108427010933,0.2751917070432711,0.0107894998690009,0,22055.69921875,0,0.49211764,-0.010802196640288697,0,-0.0,0.0,0.0,-0.0,-0.010802196640288697,1.0268404258550197,1.1239300536401915
2024-03-19,-0.0108021966402886,-0.0232027658916963,-0.026250151787007,-0.013778019019313,-0.008665887102932,-0.0165984523513798,-0.0041482259692582,0.0084886720724362,-0.0058779440224794,0.0069905363047591,0.0073721006489436,-0.0339601459444288,1.0197461004044026,42.75641252814357,44.3365861855018,112.72212639072092,-68.38554020521912,-0.0075705896946595,0.0109879583916424,1,21817.44921875,0,0.4280055,0.0009923428906801757,0,0.0,0.0,0.0,0.0,0.0009923428906801757,1.0268404258550197,1.1250453776385432
2024-03-20,0.0009923428906801,-0.0072098271640979,-0.0231344700957312,-0.0161215672409936,-0.0062498721331859,-0.0148280522759632,-0.0032767390888667,0.0101057816403867,-0.0002197767415227,0.0070848374170518,0.0073223685784214,-0.0923881464264961,0.923249697077164,43.47538997598659,18.997934679780883,93.97728804853293,-74.97935336875203,0.0816139423374154,0.0109148308261056,1,21839.099609375,1,0.54126775,0.0079146856998078,1,0.0079146856998078,1.0,0.0005,0.007414685699807799,0.0079146856998078,1.0344541248765915,1.1339497582005738
2024-03-21,0.0079146856998078,-0.0060822367942386,-0.0205615608417832,-0.0019542717415388,0.0028447033910068,-0.0069341834898104,0.0041546852680094,0.0063442104155431,0.0010026797635882,0.007440239503879,0.0074437549902565,0.1306017925736236,1.0455736297568123,48.98445965121393,12.71778698664275,77.7253878361549,-65.00760084951214,0.3058051111796934,0.0108404127794946,1,22011.94921875,0,0.4574302,0.0038524885010076115,0,0.0,1.0,0.0005,-0.0005,0.0038524885010076115,1.0339368978141532,1.1383182866047619
2024-03-22,0.0038524885010076,0.0033328440916977,-0.0176406466506284,-0.0054326316923969,0.0060353033813473,-0.0028369148819812,0.0075158564689292,0.013458922126557,0.0075027031994732,0.0076278196275825,0.0072991900008648,0.1005096262740656,1.1430167762045491,51.48280520721193,14.417245993598044,65.06375946764352,-50.64651347404548,0.4206402217335622,0.0109888184605778,0,22096.75,0,0.30964458,-0.00416580634029895,0,-0.0,0.0,0.0,-0.0,-0.00416580634029895,1.0339368978141532,1.1335762730691454
2024-03-26,-0.0041658063402989,-0.00231232750747,-0.0146848298853354,-0.0093640128086921,0.0023098200777253,-0.0065246431098598,0.0029656981249128,0.0057100729371904,0.0025878934710885,0.0074491882093644,0.0073515493071859,-0.1551324929251351,0.9513739009516636,48.69509550276993,8.241349605956202,53.69927749530606,-45.45792788934986,0.3197376709272629,0.0107308977571131,1,22004.69921875,0,0.44628477,0.005405716783151604,0,0.0,0.0,0.0,0.0,0.005405716783151604,1.0339368978141532,1.1397040653534578
2024-03-27,0.0054057167831516,0.0140346916270968,-0.0094937179287851,7.230836737592838e-05,0.0049248045404932,-0.0011578035030213,0.0079496646498702,0.0063619699965808,0.0031604848267148,0.0077542447463897,0.0074103908253024,0.2457369062119365,1.1515833919774807,52.29025659048708,12.7977482027527,45.5189716367954,-32.7212234340427,0.4680104981332693,0.0105207150347235,1,22123.650390625,0,0.4211788,0.009187001078543977,0,0.0,0.0,0.0,0.0,0.009187001078543977,1.0339368978141532,1.1501745278310809
2024-03-28,0.0091870010785439,0.0223361214507487,0.0149652547114746,0.0057910062465054,0.0096826564349372,0.0077261271885538,0.0168091218003971,0.0157836683310045,0.0073679719958902,0.0065189092397647,0.0076567206330306,0.0034221461745294,1.1303402034887724,57.73954898182682,32.435408092522266,42.90225892794078,-10.466850835418512,0.7098646779358486,0.0109355134911264,1,22326.900390625,1,0.5161241,0.006050979178091831,1,0.006050979178091831,1.0,0.0005,0.0055509791780918305,0.006050979178091831,1.0396762600053806,1.1571342099501583
2024-04-01,0.0060509791780918,0.0204457486603069,0.0142391559812806,0.0232721110413045,0.0116742032536436,0.0126564043725789,0.0226222543895708,0.0045498717278069,0.0003117345802716,0.0064579632922694,0.0072577888588323,-1.0,0.0,60.93361901342306,58.2285815962714,45.9675234616069,12.261058134664497,0.8364026484041531,0.0107390208027598,0,22462.0,1,0.5494195,-0.0012175945763956975,1,-0.0012175945763956975,0.0,0.0,-0.0012175945763956975,-0.0012175945763956975,1.0384103558299906,1.155725289611961
2024-04-03,-0.0008306302403686,0.0195390615250328,0.0171815533081285,0.0042930061272452,0.0033340637429004,0.0101337071396583,0.0201846668251126,0.0077825865941713,0.0021867162332816,0.0060913744210411,0.0063410854444706,0.0694300518134714,0.891230191286325,59.89492903455381,89.48234622018572,59.64838506969312,29.8339611504926,0.7611383761854409,0.0101504324348393,1,22434.650390625,0,0.47469833,0.003565912488363576,0,0.0,1.0,0.0005,-0.0005,0.003565912488363576,1.0378911506520756,1.159846504855306
2024-04-04,0.0035659124883635,0.017673394448761,0.0319561267169501,0.0048671217530982,0.0034026641354663,0.0134869405745996,0.0228435628168715,0.0139997385383007,-0.0034281549784713,0.0042144145541285,0.0063554962011425,0.295219638242894,1.1376047887204075,61.983756333266186,104.56179439138576,68.63106693403165,35.93072745735412,0.8379375567914936,0.0103918921387375,0,22514.650390625,0,0.4801108,-4.224679746289706e-05,0,-0.0,0.0,0.0,-0.0,-4.224679746289706e-05,1.0378911506520756,1.1597975050549272
2024-04-05,-4.224679746289706e-05,0.0083665365481468,0.0308895339753572,0.007040450879602,0.0016924558493744,0.0130852273896782,0.0219727201545596,0.0048859140797434,0.0012140150335658,0.0042855986196745,0.0063297583288114,-0.3960099750623441,0.6924055518232107,61.9424472742824,115.10871250254058,77.92659604773344,37.18211645480714,0.8171949048871806,0.0099990156741835,1,22513.69921875,1,0.61586404,0.006778164752814453,1,0.006778164752814453,1.0,0.0005,0.006278164752814452,0.006778164752814453,1.0444072022913575,1.1676588036240927
2024-04-08,0.0067781647528144,0.0090953958351882,0.0297271066727073,0.0085543101184231,0.0066520255648403,0.0195110972979808,0.0275681111168231,0.0064832445882197,0.0038953764733309,0.0041555000708445,0.0063999227169804,-0.060280759702725,0.6586410464174094,65.87216058795826,134.23353125056383,89.18798308829952,45.04554816226431,0.9460388734764412,0.0098008757593579,0,22666.30078125,1,0.6546556,-0.0010390218270411866,1,-0.0010390218270411866,0.0,0.0,-0.0010390218270411866,-0.0010390218270411866,1.0433220404118577,1.1664455806405905
2024-04-09,-0.0010390218270411,0.0084374774379811,0.0247095161053096,0.0066329776121594,0.0039167436939386,0.0181101835212886,0.025395195922081,0.0068962643947842,-0.0053744376907806,0.0043209425784369,0.0064074997903551,0.0210896309314587,0.6871978355042359,64.76077925521358,145.80894195057772,100.51217486075517,45.29676708982255,0.8978236486707795,0.0096028692977458,1,22642.75,1,0.6615126,0.0049044741142307835,1,0.0049044741142307835,0.0,0.0,0.0049044741142307835,0.0049044741142307835,1.0484389863518642,1.1721663827965012
2024-04-10,0.0049044741142307,0.0142257795449474,0.0340427994517507,0.0188580568476455,0.0059934170594304,0.0221356880184913,0.0291181760129486,0.0044827675596092,0.0014766906724177,0.0036821208269834,0.006229121670602,0.1910499139414803,0.8186200573743826,67.54169605220517,162.07510733434174,112.82476135547248,49.25034597886926,0.9457131164235336,0.0092907838044697,0,22753.80078125,0,0.38560063,-0.010301592814249916,0,-0.0,1.0,0.0005,-0.0005,-0.010301592814249916,1.0479147668586883,1.1600912020103795
2024-04-12,-0.0103015928142499,0.0002109737401021,0.0178880968109902,0.0082245543367986,-0.0044117336967416,0.0111888388238852,0.0177968417324483,0.0098892161819153,-0.0069672888990097,0.0055755671052409,0.0067191389178316,0.2904624277456646,1.0474151834149488,57.268633834740704,154.27363757279454,121.1145365989369,33.15910097385765,0.7211219675135403,0.0095100830474204,0,22519.400390625,1,0.54311883,-0.010963897188301042,1,-0.010963897188301042,1.0,0.0005,-0.011463897188301042,-0.010963897188301042,1.0359015797093178,1.1473720813424853
2024-04-15,-0.010963897188301,-0.0107134423537613,-0.0024365402126236,0.0124922510539542,-0.0132227657878758,-0.0005143833822194,0.0059554735521683,0.0075383741160624,-0.0029791230568247,0.0062098982011923,0.006259870970763,-0.0047592385218364,1.0639253007721314,48.84174512244169,126.7075131505262,122.23313190925477,4.474381241271445,0.4895684484939742,0.0097620300241599,0,22272.5,0,0.40529376,-0.005594325260972033,0,-0.0,1.0,0.0005,-0.0005,-0.005594325260972033,1.0353836289194633,1.1409533087240968
2024-04-16,-0.005594325260972,-0.0228709746521069,-0.013983599384516,5.644194394882618e-05,-0.0142148964886631,-0.006108618589999,-5.352929683699603e-05,0.0060638154805341,0.0010214373851202,0.0059899051787066,0.00623299003655,-0.1074542897327707,0.9654060303648035,45.2250717612017,93.72659197894971,116.53182392319376,-22.80523194424404,0.3761045419009665,0.009738341223785,0,22147.900390625,1,0.50336105,-0.0068652458503182245,1,-0.0068652458503182245,1.0,0.0005,-0.007365245850318225,-0.0068652458503182245,1.027757773943077,1.1331203837559718
2024-04-18,-0.0068652458503182,-0.0285698685285576,-0.0203734487116924,-0.0012486747242251,-0.0153121275738765,-0.0128710180622593,-0.007185918567117,0.0165849825184527,-0.0097468302006476,0.0062153360911299,0.0063006228642465,0.4399621809013552,1.4348071850270063,41.21434416427064,54.68932256271,104.16332365109704,-49.47400108838703,0.2402577418214558,0.0102898968462846,1,21995.849609375,0,0.49405575,0.0068717686886063944,0,0.0,1.0,0.0005,-0.0005,0.0068717686886063944,1.0272438950561056,1.1409069249294876
2024-04-19,0.0068717686886063,-0.0266681064444418,-0.0128217015026542,0.0041395550576053,-0.0031296551657931,-0.0062912768067587,-0.0006280429270841,0.0181469449869056,0.0130594881412528,0.0068286985848732,0.0064820971327712,-0.2066097614357627,1.1372549019607845,46.31152746070829,35.538908197417186,90.43844056036106,-54.89953236294387,0.3715934274845757,0.0107859035937604,1,22147.0,0,0.3593578,0.008551965982977361,0,0.0,0.0,0.0,0.0,0.008551965982977361,1.0272438950561056,1.150663922141228
2024-04-22,0.0085519659829773,-0.0081263264929639,-0.0079170671943554,0.0237860607201052,0.0070545899806204,0.0010414387860548,0.007405141135381,0.0079466698705177,-2.2384484474392632e-05,0.0073806433114336,0.0061869286992737,-0.2295172413793104,0.8852474604205955,51.93545827377399,35.23888356566749,79.39852916142235,-44.15964559575485,0.5231568965139564,0.0106617469431757,1,22336.400390625,1,0.5536,0.0014147135985376202,1,0.0014147135985376202,1.0,0.0005,0.0009147135985376202,0.0014147135985376202,1.0281835290159282,1.1522917820392278
2024-04-23,0.0014147135985376,0.0042877988550904,-0.0064715805845295,0.0242180492824877,0.0076115902938256,0.0012709436664704,0.0084313651894294,0.0043857994679899,-0.0035216555627,0.0074109237981412,0.0061869240160219,-0.1711421410669531,0.7432736145893534,52.82337315231891,37.123005373374326,70.94342440381274,-33.820419030438416,0.531384263329061,0.0102411481397112,1,22368.0,1,0.51521325,0.0015379287654238016,1,0.0015379287654238016,0.0,0.0,0.0015379287654238016,0.0015379287654238016,1.0297648020413368,1.1540639247169873
2024-04-24,0.0015379287654238,0.0114909312174678,-0.0116428522312429,0.0177381461312118,0.0068526198493497,0.0019352369481089,0.0095526961621765,0.0041267550413342,-0.0008541064269744,0.0070034029012222,0.0059845101613809,0.0190064794816413,0.7719367136242412,53.82345220886676,40.92030569567214,64.93880066218463,-24.01849496651249,0.5506580111774363,0.0098408180296716,1,22402.400390625,0,0.49665347,0.0074969296067168845,0,0.0,1.0,0.0005,-0.0005,0.0074969296067168845,1.0292499196403162,1.1627158607222419
2024-04-25,0.0074969296067168,0.0261185637382763,-0.0031975087224387,0.0214329984895969,0.0091894072314466,0.0083787268808439,0.0163404282286185,0.0142088724499328,0.0113568288746975,0.0075193902828249,0.0061328974611034,1.013565069944892,1.5327030428188828,58.45403444127809,56.826728746527806,63.31638627905327,-6.489657532525463,0.7239543531246854,0.0100848254699423,0,22570.349609375,1,0.6657847,-0.006663626980883297,1,-0.006663626980883297,1.0,0.0005,-0.0071636269808832975,-0.006663626980883297,1.0218767571459089,1.1549679559416322
2024-04-26,-0.0066636269808832,0.012324433049623,-0.0146723426872537,0.0188709691449073,2.3608856823509328e-05,0.000730979953567,0.0089886690631548,0.0104750286043731,-0.008861521830448,0.0075204916100508,0.0062692373177237,-0.3054736842105263,1.0642450441150375,53.2994622485913,56.64367600150581,61.98184422354378,-5.338168222037972,0.5214836504779342,0.0101755171384331,1,22419.94921875,0,0.37128633,0.00996662256880243,0,0.0,1.0,0.0005,-0.0005,0.00996662256880243,1.021365818767336,1.1664790856375635
2024-04-29,0.0099666225688024,0.013744381128163,0.0055063633067078,0.0234929584776049,0.0072319634833157,0.0095338576809056,0.0181034400846236,0.009446478308689,0.0074680977124274,0.0076011038487673,0.0065177245857531,-0.1148832979690815,0.960115739979614,59.07375025231201,73.6799113394336,64.32145764672175,9.358453692711848,0.7874045418760883,0.0100994456126766,0,22643.400390625,1,0.72903067,-0.00170251731563964,1,-0.00170251731563964,1.0,0.0005,-0.00220251731563964,-0.00170251731563964,1.0191162428658986,1.1644931347959342
2024-04-30,-0.0017025173156396,0.0105887700900839,0.0149219714614434,0.0124490732653024,0.00340283734098,0.0071910484979775,0.0155832344598447,0.0095089868972564,-0.0032981452518739,0.0065272879287432,0.0062636954003299,0.2393835616438355,1.19953596287703,57.74714322152285,83.11245606186276,68.07965732974995,15.03279873211281,0.7143991345353246,0.0100732635232308,1,22604.849609375,0,0.41652262,0.0019177127972140884,0,0.0,1.0,0.0005,-0.0005,0.0019177127972140884,1.0186066847444657,1.1667262981828004
2024-05-02,0.001917712797214,0.0109719862085788,0.0225889957648883,0.0082895209130977,0.0031380835483709,0.0087041225517072,0.016792472793075,0.0062985312539507,0.0035603573564058,0.0060335174549252,0.0061426992614486,0.2321083172147002,1.3762558064167656,58.86577652130274,93.01356442915494,73.06643874963095,19.947125679523992,0.7526113557397922,0.0097857363274961,0,22648.19921875,1,0.6689477,-0.007609859296553445,1,-0.007609859296553445,1.0,0.0005,-0.008109859296553446,-0.007609859296553445,1.0103459278526594,1.1578476752160407
2024-05-03,-0.0076098592965534,-0.0041869090038706,0.0218222986847216,0.0010042544900048,-0.0036615991537677,0.0009777630929801,0.0085430866252127,0.019872371690621,-0.0127600605711674,0.0061617780525992,0.0064002337408725,-0.0174927113702624,1.3218676925397903,52.872413306118816,85.96217263653307,75.64558552701138,10.316587109521691,0.5283684884253799,0.010575889458977,0,22475.849609375,0,0.48539445,-0.0014749338156797576,0,-0.0,1.0,0.0005,-0.0005,-0.0014749338156797576,1.0098407548887331,1.1561399265264585
2024-05-06,-0.0014749338156797,0.0010147212992335,0.013351660213573,0.0003587677090952,-0.0053317552057668,-0.0005165266117845,0.0066923645964986,0.0079915326027342,-0.0052700337158537,0.0060190072150035,0.00640662214933,-0.2688883816480255,0.9648752861790576,51.78037975396022,76.81347642281253,75.87916370617161,0.9343127166409176,0.4850109172836446,0.010405798477465,0,22442.69921875,0,0.46753305,-0.006246985595782073,0,-0.0,0.0,0.0,-0.0,-0.006246985595782073,1.0098407548887331,1.1489175370587392
2024-05-07,-0.006246985595782,-0.0150551765522877,-0.0015177195086111,-0.0094227708156346,-0.0085495031859592,-0.0062908524300083,0.0002418264851906,0.0119717520457347,-0.0083260151846952,0.0058671253037309,0.0064972897276835,-0.0702466437714642,0.9112607099143208,47.32823961520972,57.58634397419519,72.22059975977633,-14.634255785581146,0.3195873524847015,0.0105783934206247,0,22302.5,0,0.39220148,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0098407548887331,1.1489175370587392
2024-05-08,0.0,-0.0133754311397676,-0.0029282904148784,-0.009380920332013,-0.0058771309028679,-0.0058230831178031,0.0001471358986744,0.008225587798453,0.0032072395442286,0.0058425730598946,0.0064974372302132,-0.0685023505708529,0.8442902361821281,47.32823961520972,41.86609668283927,66.14969914438892,-24.28360246154965,0.3344593592137043,0.0104103358761839,0,22302.5,1,0.52088255,-0.01546911781190452,1,-0.01546911781190452,1.0,0.0005,-0.01596911781190452,-0.01546911781190452,0.9937144889026523,1.1311447963218144
2024-05-09,-0.0154691178119045,-0.0304968713882639,-0.0198594964319619,-0.0312711274808606,-0.0151913607373395,-0.0196533634744392,-0.0152380986417792,0.0170943690937037,-0.0120271395852289,0.0074964714788044,0.0070734836327455,0.1943042537851478,0.9926740475512742,38.00292508925258,1.5511895835370524,53.229997232218544,-51.67880764868149,-0.0116810911406902,0.0110396523016759,1,21957.5,0,0.3643747,0.0044494691449390444,0,0.0,1.0,0.0005,-0.0005,0.0044494691449390444,0.9932176316582011,1.1361777901915067
2024-05-10,0.004449469144939,-0.018715661384811,-0.0228242096175161,-0.0259487377306202,-0.0070628446753812,-0.013998069141816,-0.0107124564433599,0.0082066817082352,0.0029216565124537,0.0071210143502795,0.0072002311462148,-0.197706006640507,0.7924511426143732,41.51714078284537,-22.2585713442204,38.13228351693076,-60.39085486115116,0.1436536630550004,0.0107918873308105,1,22055.19921875,0,0.4299225,0.0022149680905385605,0,0.0,0.0,0.0,0.0,0.0022149680905385605,0.9932176316582011,1.1386943877419595
2024-05-13,0.0022149680905385,-0.0150894700409776,-0.0140900603483887,-0.0285556688417267,-0.0018198420251666,-0.010376788057173,-0.0084245685642958,0.0140517053841764,0.0034547729225389,0.0070674860713206,0.0071029278703853,0.0466516177577125,0.8292472092641996,43.249349074322886,-36.76229276802769,23.15336825993907,-59.91566102796676,0.2214148463057847,0.0110025842529489,1,22104.05078125,0,0.41848746,0.005148324587705533,0,0.0,0.0,0.0,0.0,0.005148324587705533,0.9932176316582011,1.1445567560562537
2024-05-14,0.0051483245877055,-0.0037955561315995,-0.0187935899162119,-0.01339071094342,0.0040867705235982,-0.0046099600623374,-0.0034052733516315,0.0084977072295211,0.0047460630173369,0.006332866574605,0.0069244550853946,-0.1725377426312005,0.699409057073845,47.174523439659,-38.62869457137276,10.796955693676706,-49.42565026504947,0.3745437695094165,0.0107713350617823,0,22217.849609375,0,0.45416564,-0.0007786004689536163,0,-0.0,0.0,0.0,-0.0,-0.0007786004689536163,0.9932176316582011,1.1436656036292443
2024-05-15,-0.0007786004689536,-0.0045712013787692,-0.0178854907292691,-0.0032304060500617,0.0042303603330933,-0.0052246421072569,-0.0041831889098364,0.0065674398210489,-0.0024734821389315,0.0063424321454131,0.0064867760770375,0.0073848827106863,0.7180566952052143,46.64635866727365,-41.030725640132005,0.4314194269149638,-41.46214506704697,0.3588307242447456,0.0104788504244613,1,22200.55078125,1,0.5137009,0.009157377676264788,1,0.009157377676264788,1.0,0.0005,0.008657377676264788,0.009157377676264788,1.0018162918101914,1.1541385814970306
2024-05-16,0.0091573776762647,0.0203278883923487,-0.0107889199938115,0.011556364903029,0.0093506399433689,0.0033095575592476,0.0045279218431655,0.0168586749748556,0.0037927162975402,0.0071710906231036,0.0066702374801308,0.5907718844329453,1.1332114826362756,53.268180282182456,-26.227501861925703,-4.90036483085317,-21.32713703107253,0.5907836333328613,0.0108462561465722,1,22403.849609375,0,0.49525645,0.0027785403439750667,0,0.0,1.0,0.0005,-0.0005,0.0027785403439750667,1.0013153836642863,1.1573454021082583
2024-05-17,0.002778540343975,0.0186305454124249,-0.0004337989517394,0.0213790332426881,0.0084215588582374,0.0050390296080642,0.0068826640773751,0.0069660511936256,0.002268527425525,0.0068627995490128,0.0064473391079815,-0.3420981295744104,0.7709044707377114,55.10554462333005,-9.364833638406708,-5.793258592363878,-3.57157504604283,0.6479846669530495,0.0105411920549834,1,22466.099609375,1,0.5517884,0.002802051667603722,1,0.002802051667603722,1.0,0.0005,0.002302051667603722,0.002802051667603722,1.003620463413048,1.1605883437222293
2024-05-21,0.0028020516676037,0.0192272450061736,0.0038476460277048,0.0172506787036619,0.0074036197651972,0.006994656047528,0.0095317979130131,0.00828036786531,0.0055569067737877,0.0068953927360285,0.0063177785718184,0.4322208487845076,1.1067244014263882,56.948928167090585,8.97512621493297,-2.839581630904508,11.81470784583748,0.708357174452257,0.0103523540689232,1,22529.05078125,0,0.47655636,0.0030516154749500313,0,0.0,1.0,0.0005,-0.0005,0.0030516154749500313,1.0031186531813414,1.1641300130719787
2024-05-22,0.00305161547495,0.0171011676897243,0.0132407031162424,0.0117028879342042,0.0070558915404432,0.0094778809629549,0.0124381067379384,0.0064762766426558,0.0009390772854117,0.0065150767204628,0.0060812757518799,-0.1648446490218642,0.9226710739598892,58.932181528738425,28.72609047364313,3.473552790005019,25.252537683638103,0.7737041064697684,0.0100462457670009,1,22597.80078125,1,0.51058364,0.01636661960848307,1,0.01636661960848307,1.0,0.0005,0.015866619608483068,0.01636661960848307,1.0190347552735437,1.1831828861707463
2024-05-23,0.016366619608483,0.0345531791951247,0.029824028275978,0.0268084044449661,0.0165875260917172,0.0246272721342579,0.0284449140954543,0.0181189796756426,0.0156340861390488,0.0080234490375517,0.0070315640878172,0.2738546331381331,1.1500723071420798,67.58373898718483,73.37680235897642,17.4542027037993,55.92259965517712,1.096226035950172,0.010472649633913,0,22967.650390625,1,0.66882086,-0.0004593757337192361,1,-0.0004593757337192361,0.0,0.0,-0.0004593757337192361,-0.0004593757337192361,1.0185666354351546,1.1826393606642875
2024-05-24,-0.0004593757337192,0.0246944167920359,0.0455242905328474,0.0247607046154809,0.011168274744046,0.0228909547490323,0.0275279639058141,0.0051574629478302,0.0011490949652758,0.0050392695711749,0.0070428857657017,-0.2917793401838832,0.8112252009478232,67.14915138848768,106.6816931966714,35.29970080237372,71.38199239429768,0.9944987201949992,0.0100974627418824,0,22957.099609375,0,0.4967563,-0.0010737589261899938,0,-0.0,1.0,0.0005,-0.0005,-0.0010737589261899938,1.018057352117437,1.1813694910943107
2024-05-27,-0.0010737589261899,0.0207579249395117,0.03977520181519,0.0160431546538648,0.0059499141138747,0.0209690039400745,0.0260215332733422,0.0104481453426307,-0.0046226066557465,0.0053360889795828,0.0069019390650693,-0.0072546773577701,0.8330796712539451,66.08002467507272,129.59310992054088,54.15838262600715,75.43472729453373,0.9208322134348548,0.0101325901160668,0,22932.44921875,1,0.68411803,-0.0019317094176221072,1,-0.0019317094176221072,1.0,0.0005,-0.0024317094176221072,-0.0019317094176221072,1.0155817324666137,1.1790874285226725
2024-05-28,-0.0019317094176221,0.0159394025457062,0.0354731183498782,0.0208832396231941,0.000853584689302,0.0179358626467038,0.0235307883888007,0.0061189208765145,-0.0038734133035188,0.0056360636757173,0.0067103934629288,-0.1619230769230769,0.7109414509208959,64.1047302202709,142.5329958803195,71.83330527686962,70.69969060344988,0.8422948609536224,0.0098641097657523,0,22888.150390625,1,0.64361644,-0.008015115627261094,1,-0.008015115627261094,0.0,0.0,-0.008015115627261094,-0.008015115627261094,1.0074417274519596,1.1696369064484133
2024-05-29,-0.008015115627261,0.0047304796840539,0.0219125441001082,0.0027071388160577,-0.0080956954047826,0.0096393637416656,0.0149920982092184,0.0061683610031857,-0.0025502534293967,0.0066549984489487,0.0066580092253362,0.2386415787058284,0.8837879432856348,56.56398017225062,136.4124940082911,84.74914302315392,51.66335098513719,0.6827786630728888,0.009871232580189,0,22704.69921875,1,0.56611013,-0.009515599658179275,1,-0.009515599658179275,0.0,0.0,-0.009515599658179275,-0.009515599658179275,0.9978553152945822,1.158507109901219
2024-05-30,-0.0095155996581792,-0.0208554202042156,0.0129771379194034,-0.0051404552898156,-0.0134051313093029,0.0002904738864792,0.0048927419233935,0.0128398100812831,-0.0056946664002333,0.0075951145298931,0.0069935679733278,0.3834753612449055,1.2204010262611735,49.22072554075455,112.8280063207094,90.364915682665,22.463090638044378,0.5055290560186282,0.0101713331291412,1,22488.650390625,0,0.3522229,0.0018697799732139142,0,0.0,1.0,0.0005,-0.0005,0.0018697799732139142,0.9973563876369349,1.1606732632941381
2024-05-31,0.0018697799732139,-0.0185737918935923,0.0056619559400148,-0.005188050443442,-0.0078484750801842,0.0024227488650474,0.0064262444970624,0.0083730375517154,-0.0016572237482266,0.0070921034613913,0.0069927998087381,0.5321371183717194,1.8320390681290528,50.565849677089325,96.41866457749713,91.57566546163144,4.842999115865666,0.5464504355401841,0.010025256687853,1,22530.69921875,1,0.5240449,0.03254231769535276,1,0.03254231769535276,1.0,0.0005,0.03204231769535276,0.03254231769535276,1.029313997865087,1.1984442613687578
2024-06-03,0.0325423176953527,0.0144533699263138,0.0355113168338789,0.035062113110122,0.0214566739827892,0.0332325744123347,0.0380272560638905,0.0118810015886839,-0.0031708079459335,0.0123846431654915,0.0099169861339107,-0.004719454640797,1.7858487015430935,66.98728347795905,140.9525368703944,101.45103974338404,39.50149712701037,1.0507535360558118,0.011496624434209,0,23263.900390625,1,0.7652402,-0.05929359941641077,1,-0.05929359941641077,0.0,0.0,-0.05929359941641077,-0.05929359941641077,0.9682822660019702,1.1273841874122623
2024-06-04,-0.0592935994164107,-0.0438502182787166,-0.0286097620138719,-0.0248721962233333,-0.0305650248809956,-0.0268251752760809,-0.0233719099225482,0.0867303699536201,-0.0558683319312323,0.0234409074951647,0.0168893630201915,0.7669476642079383,2.8490924022314728,40.03944533485666,64.19981264123635,94.0007943229545,-29.80098168171816,0.0883797108485148,0.0178188196000798,1,21884.5,1,0.6342682,0.033624236760035675,1,0.033624236760035675,0.0,0.0,0.033624236760035675,0.033624236760035675,1.0008400181645642,1.1652916202493326
2024-06-05,0.0336242367600356,-0.0037150727504613,0.0009978328574216,0.014251747982289,0.0027808646354205,0.0051867022790346,0.0087435861607971,0.0388345532692795,0.0222339220359911,0.0261084849017673,0.018526172847302,-0.3653712354636715,1.7249064606324207,51.29545498857608,62.03454383472854,87.60754422530931,-25.573000390580773,0.579968884921045,0.0187816934832721,1,22620.349609375,1,0.6171125,0.008888049244237806,1,0.008888049244237806,0.0,0.0,0.008888049244237806,0.008888049244237806,1.0097355335316147,1.1756487895540064
