Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_5D,Return_10D,Return_20D,MA_5,MA_20,MA_50,Price_to_MA5,Price_to_MA20,Price_to_MA50,High_Low_Range,Open_Close_Return,Volatility_10,Volatility_20,Volume_Change,Volume_MA20,Relative_Volume,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_High,BB_Low,BB_Middle,BB_Position,ATR_14,ATR_Percent,Target
2017-01-03,8192.25,8192.25,8219.099609375,8148.60009765625,8196.0498046875,127300,0.0015587749862460143,0.019843505157684627,0.01359127226857404,0.006029619771842576,8139.2,8116.437475585937,8228.296982421874,0.006517839591114738,0.00934061583571677,-0.004380855783266191,0.008605634803472794,-0.0004636141529211802,0.008259774440089462,0.007958746473977478,0.07607776838546076,139670.0,0.9114340946516789,54.137326033963674,-24.600360751085645,-49.51076471168927,24.910403960603624,8301.167651729838,7931.707299442037,8116.437475585937,0.7051979974159883,88.86244665934396,0.010847135604912442,0
2017-01-04,8190.5,8190.5,8218.5,8180.89990234375,8202.650390625,132400,-0.00021361652781592966,0.019371848939553127,0.016027216260753985,0.010917014514194578,8170.32998046875,8120.8599853515625,8217.927978515625,0.0024686909316351535,0.00857544826213652,-0.0033375783515420254,0.004590696252518161,-0.0014812761785979523,0.008165289657749184,0.007859619100102452,0.04006284367635504,137800.0,0.9608127721335269,53.989815861412545,-16.45587679021355,-42.89978712739413,26.443910337180576,8308.217008431533,7933.502962271592,8120.8599853515625,0.6858484232499593,85.20085030198011,0.010402399157802346,1
2017-01-05,8273.7998046875,8273.7998046875,8282.650390625,8223.7001953125,8226.650390625,159100,0.01017029542610337,0.021002974601433744,0.03693395287995127,0.0032679382538833845,8204.369921875,8122.207495117187,8209.577978515625,0.008462549040771705,0.018663929684318514,0.007822792638055631,0.007124924061989259,0.005731301541175367,0.007393588112571248,0.007121407199193898,0.20166163141993954,138630.0,1.1476592368174277,59.628647032818115,-3.2423408140011816,-34.96829786471554,31.725957050714356,8313.515706029586,7930.899284204787,8122.207495117187,0.8961991721299614,85.69724603933868,0.01035766492570767,0
2017-01-06,8243.7998046875,8243.7998046875,8306.849609375,8233.25,8281.849609375,139400,-0.0036259035398709116,0.007085440810168153,0.032313784514604205,-0.0021726868172602387,8215.969921875,8121.309985351562,8202.148974609376,0.0033872912239374386,0.015082519883722334,0.005078038719737776,0.008927874416983124,-0.004594360738503132,0.007710555929239076,0.007159885119944751,-0.12382149591451919,138115.0,1.0093038410020636,56.92291842424989,4.753931997151994,-27.023851892342034,31.777783889494028,8310.143576862502,7932.476393840623,8121.309985351562,0.8243327057327133,84.83312913474306,0.010290537269780152,0
2017-01-09,8236.0498046875,8236.0498046875,8263.0,8227.75,8259.349609375,99100,-0.0009401004613908137,0.006913601648939505,0.04145035939525177,0.007985754339809858,8227.2798828125,8124.572485351562,8194.564970703124,0.00106595642787366,0.01372100741755089,0.005062481551209919,0.004279964404772986,-0.002821021725615407,0.00647892966600332,0.006689905237922176,-0.28909612625538017,137665.0,0.7198634366033487,56.2132861103174,10.346408621307091,-19.54979978961221,29.8962084109193,8318.888584639779,7930.256386063345,8124.572485351562,0.7868452993454511,81.29147705368999,0.00987020221847413,1
2017-01-10,8288.599609375,8288.599609375,8293.7998046875,8261.0,8262.7001953125,142900,0.0063804622280927425,0.011761068006347353,0.03183795397767608,0.008124717978345242,8246.5498046875,8127.9124755859375,8187.576962890625,0.005099078485356179,0.019769791354388166,0.012338527862669313,0.003957219100124112,0.0031344976158269615,0.005143796779343624,0.006696328912336357,0.44197780020181643,135610.0,1.053757097559177,59.86674863937658,18.802078046968745,-11.879424222296018,30.68150226926476,8330.901326170286,7924.92362500159,8127.9124755859375,0.8958028564782967,79.60994297842642,0.009604751915918567,1
2017-01-11,8380.650390625,8380.650390625,8389.0,8322.25,8327.7998046875,186500,0.01110570972035907,0.023215968576399515,0.043037553752199864,0.024222597214956787,8284.5798828125,8137.822485351562,8182.664970703125,0.011596304118185907,0.029839420276190465,0.024195713820709175,0.00796477563062048,0.006346284394078709,0.005589653049766299,0.006982091007804867,0.30510846745976217,137705.0,1.3543444319378382,65.32463404749024,32.55570384431849,-2.992398608973117,35.548102453291605,8368.022525430617,7907.622445272506,8137.822485351562,1.027428025620774,81.09497495318168,0.009676453637046886,1
2017-01-12,8407.2001953125,8407.2001953125,8417.2001953125,8382.2998046875,8391.0498046875,172600,0.003167988574872327,0.016123231619578515,0.03746484204521128,0.03110283735023356,8311.2599609375,8150.502490234375,8180.528974609375,0.01154340434854828,0.03149470911587238,0.027708626350039678,0.0041512500968466275,0.0019247163347758814,0.005382844381768687,0.0069025809731728385,-0.07453083109919567,137245.0,1.2576050129330758,66.73000613584469,45.07826455697614,6.6217340242167335,38.4565305327594,8408.982686519967,7892.022293948783,8150.502490234375,0.9965519772247907,77.91317707706155,0.009267434492698609,0
2017-01-13,8400.349609375,8400.349609375,8461.0498046875,8373.150390625,8457.650390625,185300,-0.0008148474852923693,0.01899000562804609,0.0262099989990765,0.03205369008987269,8342.569921875,8163.5474609375,8178.836962890625,0.006925885912984375,0.02900726057765901,0.02708363640080269,0.010463780455566047,-0.0067750236299097735,0.005028597238117958,0.0068825235144859415,0.07358053302433376,136360.0,1.358902904077442,65.98685224811774,53.82918971795516,16.06322516296442,37.76596455499074,8443.889417792376,7883.205504082623,8163.5474609375,0.9223451799619227,78.62647971887858,0.00935990564382338,1
2017-01-16,8412.7998046875,8412.7998046875,8426.7001953125,8374.400390625,8390.9501953125,124100,0.0014821044232022906,0.021460530738826256,0.028522501948468726,0.03805977077920808,8377.919921875,8178.969946289062,8178.417958984375,0.00416331059949937,0.02858915730635858,0.028658580043056547,0.006216694311251677,0.0026039493581079785,0.004909864673886361,0.006740992832615081,-0.3302752293577982,137195.0,0.904551915157258,66.71241177500049,61.06506757877469,25.063593646126478,36.00147393264821,8477.909206281167,7880.030686296957,8178.969946289062,0.8910992795068361,76.74600293092297,0.009122528137203635,0
2017-01-17,8398.0,8398.0,8440.900390625,8378.2998046875,8415.0498046875,122000,-0.0017592008642893786,0.013198899184520885,0.025115200341786492,0.03904782013628538,8399.8,8194.749951171874,8176.436962890625,-0.00021429081644797066,0.024802471099079737,0.027097749070280397,0.00745422552244582,-0.0020261085891616014,0.005113005888213394,0.006710176204520904,-0.01692183722804186,136895.0,0.8911939807881953,64.93905272556549,64.85769324874673,33.02241356665053,31.8352796820962,8504.747249799497,7884.752652544252,8194.749951171874,0.8278255161059894,75.73561600282132,0.009018291974615542,1
2017-01-18,8417.0,8417.0,8460.2998046875,8397.400390625,8403.849609375,163800,0.002262443438914019,0.004337325587004948,0.02765398937793795,0.04412442210692458,8407.069921875,8212.5349609375,8173.905966796875,0.001181158027383944,0.0248967024231892,0.02974025321438667,0.007472901753890935,0.0015648055636704812,0.005026467975484188,0.006624225405764512,0.3426229508196721,138900.0,1.1792656587473003,66.1819104175672,68.6056741212451,40.13906567756945,28.466608443675653,8530.57635350842,7894.493568366581,8212.5349609375,0.8214440696062946,74.81874443565552,0.008889003734781456,1
2017-01-19,8435.099609375,8435.099609375,8445.150390625,8404.0498046875,8418.400390625,165900,0.0021503634757038537,0.0033185142989762273,0.019495251093230026,0.05714924065844129,8412.6498046875,8235.334936523437,8173.967958984375,0.0026685771081296217,0.02425701861446017,0.031946742598079725,0.004872566755681188,0.001983656986497908,0.004296527160765447,0.0059509771644934905,0.012820512820512775,141065.0,1.1760535923155992,67.36859108940948,72.20413881056811,46.55208030416918,25.65205850639893,8548.511578866644,7922.158294180229,8235.334936523437,0.8189329053356458,72.41030454293012,0.008584404203413476,0
2017-01-20,8349.349609375,8349.349609375,8423.650390625,8340.9501953125,8404.349609375,202600,-0.010165855054597661,-0.00607117588809436,0.01280353807566792,0.045531053360673646,8402.4498046875,8253.514916992188,8170.439951171875,-0.006319608750637973,0.011611379314952153,0.02189718782248251,0.009904986517709206,-0.006544230375500781,0.005552261361393912,0.0066135916439714025,0.22121760096443643,144990.0,1.3973377474308573,57.13882478877794,67.36015372316433,50.71369498796821,16.64645873519612,8548.301116749226,7958.72871723515,8253.514916992188,0.662549489192165,73.96309808004226,0.008858546059323399,1
2017-01-23,8391.5,8391.5,8404.150390625,8327.2001953125,8329.599609375,195000,0.005048344194100052,-0.002531833061762856,0.018874363195815924,0.06110707172889063,8398.18984375,8277.677416992188,8172.343955078125,-0.0007965816294304151,0.013750545868598252,0.026816791623863967,0.009170016720788893,0.0074313764800088165,0.005608041438868634,0.006004820822673836,-0.03751233958538991,149395.0,1.305264567087252,60.327769736864894,66.15979595556018,53.80291518148661,12.356880774073574,8531.70497846457,8023.649855519806,8277.677416992188,0.7240358926962087,74.17646216807495,0.008839475918259542,1
2017-01-24,8475.7998046875,8475.7998046875,8480.9501953125,8398.150390625,8407.0498046875,179200,0.010045856484240057,0.009264087245475006,0.022585262183585586,0.05514228469923643,8413.7498046875,8299.82490234375,8179.690947265625,0.007374833034068828,0.02120224274780269,0.03620049453345908,0.009768966539500847,0.008177660605943743,0.006037774958651317,0.005478465831645977,-0.08102564102564103,152415.0,1.1757372961978807,65.80711145315638,71.19015766877055,57.2803636789434,13.90979398982715,8541.548650454246,8058.101154233252,8299.82490234375,0.8640000283780749,75.26744310696245,0.008880276179403878,1
2017-01-25,8602.75,8602.75,8612.599609375,8493.9501953125,8499.4501953125,292500,0.014977960574563243,0.022068432933349147,0.026501476499180887,0.07067958897072701,8450.8998046875,8328.219897460938,8189.5139453125,0.017968523923129753,0.032963839322105226,0.05045916735071043,0.013792033252448346,0.012153704335425189,0.006750742764666171,0.006087538137441945,0.6322544642857142,160705.0,1.8201051616315609,72.06445979066567,84.44712151266867,62.71371524568846,21.73340626698021,8572.178215507156,8084.2615794147205,8328.219897460938,1.0626578030576768,79.66261179128655,0.009260133305197355,1
2017-01-27,8641.25,8641.25,8672.7001953125,8606.900390625,8610.5,275400,0.00447531312661642,0.02443959172644261,0.027839209160024136,0.06634704277907932,8492.1298828125,8355.102392578125,8200.73994140625,0.017559801751184878,0.034248246637415436,0.0537158917050371,0.0076146164834370025,0.0035712211834388248,0.0067747300851266935,0.00597428363543992,-0.058461538461538454,165550.0,1.6635457565690124,73.63994008009988,96.94249635888264,69.5594714683273,27.383024890555333,8612.263324477392,8097.941460678859,8355.102392578125,1.0563590186668848,78.96886775708751,0.009138593115242299,0
2017-01-30,8632.75,8632.75,8662.599609375,8617.75,8635.5498046875,304700,-0.0009836539852451365,0.0339428103845103,0.02766556172443524,0.0546006750686181,8548.8099609375,8377.44990234375,8211.912939453125,0.009818915082456137,0.030474679124589565,0.051247141031539156,0.005195286481712085,-0.0003242184633085233,0.006784858391445396,0.005812891887796514,0.10639070442992016,174405.0,1.7470829391359193,72.66556219685856,104.94949948501744,76.63747707166533,28.31202241335211,8649.146545040203,8105.753259647295,8377.44990234375,0.9698256392175565,76.53177787265268,0.008865283701329552,0
2017-01-31,8561.2998046875,8561.2998046875,8631.75,8552.400390625,8629.4501953125,521000,-0.008276643631809133,0.02023473809062737,0.01765167404997059,0.04667764590592327,8582.769921875,8396.539892578125,8224.55693359375,-0.002501537077532423,0.019622358044771415,0.04094358806348586,0.009268406805652845,-0.00789741977559812,0.00763639277489463,0.006271487815356072,0.7098785690843452,194540.0,2.6781124704430965,64.89273124472363,104.32705616022213,82.1753928893767,22.151663270845432,8663.531801247114,8129.547983909134,8396.539892578125,0.8085485116959874,76.80448012282035,0.008971123763329513,1
2017-02-01,8716.400390625,8716.400390625,8722.400390625,8537.5,8570.349609375,327700,0.01811647640847469,0.02838677074515572,0.03791383551143124,0.06398124942781291,8630.8900390625,8422.747412109375,8238.8389453125,0.00990747781231005,0.034864274582595334,0.057964653573451486,0.02121292991816567,0.017041402965666284,0.00906630134712081,0.007193298929964565,-0.3710172744721689,204560.0,1.6019749706687525,71.91554675338402,115.02317088184645,88.74494848787066,26.278222393975796,8706.741458833998,8138.75336538475,8422.747412109375,1.0170055180775812,84.52561658726177,0.009697307695751795,1
2017-02-02,8734.25,8734.25,8757.599609375,8685.7998046875,8724.75,283500,0.002047818890261066,0.015285809770131609,0.037691576571224905,0.06638788840730103,8657.1900390625,8449.934912109375,8252.85794921875,0.008901267107432664,0.033647015136552216,0.05833034492333922,0.008220488844205284,0.0010888564142239032,0.009070506756618975,0.007155646609738984,-0.13487946292340558,212115.0,1.3365391415034298,72.5949761924598,123.51641284030666,95.69924135835785,27.817171481948805,8743.729020825389,8156.14080339336,8449.934912109375,0.9838679188176787,83.61663002299306,0.009573418441536832,1
2017-02-03,8740.9501953125,8740.9501953125,8748.25,8707.75,8735.150390625,191000,0.0007671174184962215,0.011537705229278217,0.03625927376098437,0.05646140850064296,8677.130078125,8473.292431640624,8268.366953125,0.00735497988538758,0.03158840153709308,0.05715557193659504,0.004633363546873759,0.0006639616295243915,0.009107972935641766,0.0069833957659898626,-0.326278659611993,213710.0,0.8937345000233962,72.86039115420881,129.29755630459658,102.4189043476056,26.87865195699098,8781.295592728104,8165.289270553144,8473.292431640624,0.9345048971686615,80.53687073563641,0.009213743235698315,1
2017-02-06,8801.0498046875,8801.0498046875,8814.099609375,8770.2001953125,8785.4501953125,194400,0.006875638006406781,0.019495503134864256,0.05410004568563176,0.06759625575613115,8710.7900390625,8501.154931640625,8282.101953125,0.010361834600563391,0.035276956538068616,0.06265895475564509,0.00498797473445939,0.0017756186681615032,0.0077359664675933715,0.00687083164934256,0.017801047120418856,216460.0,0.8980874064492285,75.18220442956206,137.14773661787694,109.36467080165988,27.78306581621706,8821.642493906349,8180.667369374901,8501.154931640625,0.9678728730168705,80.00919525898381,0.00909086950245076,0
2017-02-07,8768.2998046875,8768.2998046875,8809.2998046875,8741.0498046875,8805.7001953125,226300,-0.0037211469911869743,0.024178571563007623,0.044902556716617914,0.0646244270763241,8752.1900390625,8527.767431640625,8294.929951171875,0.0018406553734664488,0.02820578480534386,0.057067372033533514,0.007783721077091115,-0.004247293207291929,0.008248900431359847,0.006988258415597939,0.16409465020576142,222820.0,1.0156179876133202,71.58811427255483,139.12269000727974,115.31627464278387,23.806415364495876,8844.147753269048,8211.387110012201,8527.767431640625,0.8801316905691935,79.16925274048496,0.009029031226573865,1
2017-02-08,8769.0498046875,8769.0498046875,8791.25,8715.0,8774.5498046875,218700,8.55353964515082e-05,0.00604027026100451,0.03459850477329818,0.05796518325834876,8762.719921875,8551.78994140625,8307.46794921875,0.0007223650725955988,0.025405191751649125,0.05556227942018821,0.00869535487861416,-0.0006268127849775057,0.00809570688877651,0.006977285832842615,-0.03358373840035356,226610.0,0.9650942147301531,71.62157203457876,139.14440346043193,120.08190040631348,19.06250305411845,8864.825676233944,8238.754206578556,8551.78994140625,0.8470208655264826,78.96073468759319,0.00900448012570127,1
2017-02-09,8778.400390625,8778.400390625,8821.400390625,8724.099609375,8795.5498046875,187500,0.0010663168924529565,0.005054857672381674,0.02041793503530842,0.04746051695998954,8771.55,8571.67744140625,8318.54595703125,0.0007809783476124821,0.024116977176504184,0.0552806266827266,0.011084112927215482,-0.0019497830656771897,0.007015234818011438,0.006707576331222753,-0.1426611796982168,226660.0,0.8272302126533133,72.06327925758384,138.32163990494882,123.72984830604055,14.591791598908273,8889.202291811403,8254.152591001095,8571.67744140625,0.8255224732095411,80.2707380134794,0.009144119024145391,1
2017-02-10,8793.5498046875,8793.5498046875,8822.099609375,8771.2001953125,8812.349609375,225900,0.0017257602055471555,0.006017607719948748,0.01762474233328515,0.04595461038151716,8782.069921875,8590.994921875,8330.5589453125,0.0013071955603434215,0.02357758148555522,0.055577406319838873,0.005788266990353259,-0.0021333475770752295,0.006963098672343516,0.0067059857839428675,0.2048000000000001,229325.0,0.9850648642755914,72.80190815814076,137.30920986612364,126.44572061805718,10.863489248066458,8913.119566444857,8268.870277305145,8590.994921875,0.8144045111527831,78.17278630269516,0.008889787177986332,1
2017-02-13,8805.0498046875,8805.0498046875,8826.900390625,8754.2001953125,8819.7998046875,204900,0.001307776751758416,0.0004544912355648467,0.01995885490573679,0.048176589562515915,8782.869921875,8611.229931640624,8344.9239453125,0.0025253570882630694,0.02250780371509009,0.055138412571568374,0.008256647824274311,-0.0016723735602434818,0.006899816323008821,0.006671296584118112,-0.09296148738379817,230305.0,0.8896897592323224,73.37733366229367,135.86859704520612,128.33029590348696,7.53830114171916,8933.753164437776,8288.706698843473,8611.229931640624,0.8004742811330698,77.78188694625264,0.0088337815993777,0
2017-02-14,8792.2998046875,8792.2998046875,8820.4501953125,8772.5,8819.900390625,188300,-0.0014480326951941125,0.002737132686449595,0.026981884207994078,0.04510983368325827,8787.669921875,8630.204931640625,8358.19494140625,0.0005268612560167529,0.018782273924063286,0.051937633223976265,0.0054536579026725155,-0.003129353475107008,0.006056135800680986,0.006723936406260099,-0.08101512933138111,233515.0,0.8063721816585658,71.56943011134699,132.17445768927064,129.09912826064368,3.075329428626958,8948.424022712232,8311.985840569017,8630.204931640625,0.7546906794639797,75.65105182955601,0.008604239335563106,0
2017-02-15,8724.7001953125,8724.7001953125,8807.900390625,8712.849609375,8778.9501953125,216100,-0.007688501401983627,-0.005057515963849735,0.0009522055338837543,0.03890214280929993,8778.8,8646.53994140625,8369.825947265625,-0.00616255122425613,0.009039483358187939,0.042399238679845075,0.010894446699849666,-0.0061795543650500105,0.0038419092935685446,0.007032702321937829,0.14763674986723307,238220.0,0.9071446562001512,62.74278245658357,122.38136590539943,127.75557578959484,-5.374209884195409,8948.530180754982,8344.549702057519,8646.53994140625,0.6294085763745362,77.03674678815915,0.00882972996935167,1
2017-02-16,8778.0,8778.0,8783.9501953125,8719.599609375,8739.0,184600,0.006109070053333943,-4.561088662891066e-05,0.005009016229212682,0.04288939051918739,8778.719921875,8664.58994140625,8383.344951171875,-8.200761402643586e-05,0.013088912384853657,0.047076083726336204,0.0073308938183527,0.004462753175420529,0.004262147367137595,0.007094500908358325,-0.14576584914391488,239260.0,0.7715455989300343,66.27454991330531,117.56589247823104,125.71763912732209,-8.151746649091052,8952.363336845856,8376.816545966643,8664.58994140625,0.6970475040274375,76.13059244168349,0.008672885901308212,1
2017-02-17,8821.7001953125,8821.7001953125,8896.4501953125,8804.25,8883.7001953125,298300,0.004978377228582742,0.0032012544706341295,0.009238126084198939,0.04583236758790865,8784.35,8683.919970703126,8394.841962890625,0.004251901997586627,0.015866132469461114,0.050847679361779585,0.010451522186334501,-0.00697907388102926,0.004492427631509669,0.007123141557940049,0.6159263271939328,245880.0,1.2131934276883032,68.87934107953859,115.93935887813313,123.7619830774843,-7.822624199351168,8959.097169739858,8408.742771666393,8683.919970703126,0.7503481848999097,79.15342121817038,0.008972581187947122,1
2017-02-20,8879.2001953125,8879.2001953125,8886.25,8809.7998046875,8818.5498046875,167800,0.0065180179247708026,0.008421348234228576,0.008879666898757632,0.06346010296928539,8799.180078125,8710.4125,8407.190966796876,0.009094042453618112,0.01937769253895838,0.05614351218852587,0.00861003171804365,0.006877592344351368,0.004440958849686876,0.006543842301565844,-0.43747904793831716,244140.0,0.6873105595150324,71.94927098053758,117.9306575233204,122.59571796665153,-4.665060443331129,8951.564904765883,8469.260095234118,8710.4125,0.8499606306567078,78.96033365347964,0.008892730416773834,1
2017-02-21,8907.849609375,8907.849609375,8920.7998046875,8860.9501953125,8890.75,175700,0.003226575978951818,0.01314215930465612,0.015915263824909154,0.06153245657808504,8822.2900390625,8736.22998046875,8421.931962890625,0.009698113520828278,0.019644586885868787,0.057696695796815245,0.006718749417593638,0.0019233033630458624,0.0041742966001772205,0.006527974601245589,0.04707985697258632,243175.0,0.722524930605531,73.35939201207707,120.43227601643412,122.16302957660807,-1.7307535601739517,8943.458258060806,8529.001702876694,8736.22998046875,0.9140835191519953,77.59528191930251,0.008710888185363832,1
2017-02-22,8926.900390625,8926.900390625,8960.75,8905.25,8931.599609375,247100,0.0021386509747480797,0.023175603835778213,0.018000876885557293,0.05322218508370402,8862.730078125,8758.785009765625,8436.033974609374,0.007240467884538804,0.0191939156711729,0.05818687045275395,0.0062171635810214605,-0.0005261340583457742,0.00414255274430064,0.006315431506050946,0.40637450199203196,246570.0,1.0021494910167499,74.28510986597593,122.53950637694834,122.23832493667614,0.3011814402722024,8944.835829214982,8572.734190316267,8758.785009765625,0.9517996248469512,76.01704749649518,0.008515503049225017,1
2017-02-23,8939.5,8939.5,8982.150390625,8927.5498046875,8956.400390625,377200,0.0014114204061503877,0.018398268398268414,0.018351818350305305,0.039144459620470196,8895.030078125,8775.622509765624,8451.174970703125,0.004999412198094966,0.018674172692821678,0.057781909733227055,0.0061077896904189275,-0.0018869623830897815,0.004137256703191057,0.005606434049434121,0.5265074868474302,250805.0,1.50395725763043,74.90616550741282,123.79910576764269,122.55048110286945,1.2486246647732315,8963.087435758052,8588.157583773196,8775.622509765624,0.9370884029820994,74.53368696103124,0.008337567756701296,0
2017-02-27,8896.7001953125,8896.7001953125,8951.7998046875,8888.650390625,8943.7001953125,189900,-0.004787717958219084,0.008501762510570554,0.011730233286449954,0.029561717958918043,8910.030078125,8788.39501953125,8466.03697265625,-0.001496053626713012,0.012323658135592774,0.050869518293767735,0.0070980714957408824,-0.005255095650973773,0.0046375953571654305,0.005766012249521153,-0.4965535524920467,246530.0,0.7702916480752849,68.82532646870324,119.96092593322828,122.03257006894123,-2.071644135712944,8972.273559241106,8604.516479821394,8788.39501953125,0.7945019466440884,73.72052461113614,0.008286277270529815,0
2017-02-28,8879.599609375,8879.599609375,8914.75,8867.599609375,8898.9501953125,293600,-0.0019221268068030373,4.4983112635677e-05,0.008466710165320412,0.028594550910775896,8910.1099609375,8800.7375,8480.8399609375,-0.003424239621762082,0.008960852357543958,0.047018886133233906,0.005309968095320317,-0.0021744796310572538,0.004738812025688481,0.005790825683058059,0.5460768825697735,245975.0,1.1936172375241387,66.50239128818376,114.2225795957711,120.4705719743072,-6.247992378536111,8974.001896487216,8627.473103512782,8800.7375,0.7275773643456492,71.8226578978407,0.00808850185339562,1
2017-03-01,8945.7998046875,8945.7998046875,8960.7998046875,8898.599609375,8904.400390625,205900,0.007455313102474381,0.004260309387414951,0.017458458356727435,0.04491140466655286,8917.7,8819.9625,8497.668955078125,0.003151014800621077,0.01426732876557013,0.052735738704150936,0.006953005507669397,0.004649320812896889,0.0050822750275647,0.005462599367159983,-0.29870572207084467,230220.0,0.8943619146902962,70.63439519808531,113.70596964581819,119.11765150860941,-5.411681862791227,8965.855203899187,8674.069796100812,8819.9625,0.9312666134917007,72.49248199888778,0.00810352160584932,0
2017-03-02,8899.75,8899.75,8992.5,8879.7998046875,8982.849609375,218800,-0.0051476453411544165,-0.0030414129694460446,0.020063704284251305,0.02103501458838486,8912.269921875,8829.12998046875,8514.01595703125,-0.0014047960827880956,0.007998525300620951,0.045305769323839895,0.01266329900418551,-0.00925091847115782,0.004598831261315788,0.00423744497437038,0.06265177270519673,224775.0,0.9734178623067512,64.65947262445854,108.33193504162955,116.96050821521345,-8.628573173583902,8970.822242748825,8687.437718188674,8829.12998046875,0.74920210318775,75.36446152128865,0.008468154894383398,0
2017-03-03,8897.5498046875,8897.5498046875,8907.099609375,8860.099609375,8883.5,202600,-0.0002472199008398679,-0.0046926780370826204,0.013619253211152982,0.018696488500729913,8903.8798828125,8837.294970703126,8530.74095703125,-0.0007109348068833343,0.00681824406496867,0.042998474517493834,0.00528235312324287,0.0015815618492148365,0.004402562789454357,0.004240073398809664,-0.07404021937842775,220730.0,0.9178634530874824,64.379264844078,102.71144294741862,114.11069516165449,-11.399252214235872,8974.938863623991,8699.65107778226,8837.294970703126,0.7188794312110026,73.33842855548232,0.008242542066676087,1
2017-03-06,8963.4501953125,8963.4501953125,8967.7998046875,8914.0,8915.099609375,174800,0.00740657732427441,0.007502781765667432,0.016068331144978076,0.025454898498256995,8917.2298828125,8848.419970703126,8550.427958984375,0.00518325905100725,0.013000086455009718,0.04830427650046931,0.006002131268117604,0.0054234487617676385,0.0046822404036906875,0.004479386250150095,-0.13721618953603154,219920.0,0.79483448526737,68.74783732135184,102.39443394400587,111.76744291812477,-9.373008974118903,8989.05191497129,8707.78802643496,8848.419970703126,0.9089761583258351,73.11782651580502,0.008157330595091888,0
2017-03-07,8946.900390625,8946.900390625,8977.849609375,8932.7998046875,8977.75,173400,-0.0018463654426456033,0.007579258548881418,0.007624582600158192,0.016571953252647154,8930.6900390625,8855.7125,8569.650966796875,0.0018151286733272265,0.010297069899796396,0.044021562288800054,0.005035241560832106,-0.003436229497925427,0.004448362392751326,0.004326588428329391,-0.008009153318077833,218870.0,0.7922511079636314,66.54077749668448,99.65896459082978,109.34574725266577,-9.686782661835991,9000.817675339782,8710.607324660217,8855.7125,0.8142130885803082,71.11296781378323,0.007948335703871127,0
2017-03-08,8924.2998046875,8924.2998046875,8957.0498046875,8891.9501953125,8950.7001953125,177800,-0.0025260799775062015,-0.002403362524246777,0.001846707795244651,0.01779136246192259,8926.3900390625,8863.5125,8589.971962890624,-0.00023416345979210273,0.006858150726080536,0.038920713972199206,0.007294646168297298,-0.0029495335615001314,0.00446712683506718,0.004268269954294789,0.025374855824682907,216445.0,0.8214557970847097,63.540791719095665,94.57718015568207,106.39203383326904,-11.814853677586967,9005.726422394711,8721.29857760529,8863.5125,0.7137178402223724,70.683442211013,0.007920334789053863,1
2017-03-09,8927.0,8927.0,8945.7998046875,8899.5,8914.5,171500,0.0003025666294942386,0.003061883760779871,1.1158338352856845e-05,0.018012236083785105,8931.8400390625,8871.410009765625,8607.8549609375,-0.0005418859990026226,0.006266195584825995,0.03707602422563827,0.0051864909474067435,0.001402209882775254,0.004415730605053544,0.0042663904279639725,-0.03543307086614178,214085.0,0.8010836817152066,63.751066275064225,89.73332268691229,103.0602916039977,-13.32696891708541,9009.238923463025,8733.581096068225,8871.410009765625,0.7016630209987066,68.94175381647635,0.0077228356465191385,1
2017-03-10,8934.5498046875,8934.5498046875,8975.7001953125,8903.9501953125,8953.7001953125,152700,0.0008457269729471584,0.004158448203404053,-0.0005537440922310788,0.01778791204708119,8939.2400390625,8879.21748046875,8625.848955078125,-0.0005246793188801169,0.006231666736451036,0.03578788026744184,0.008030622870595725,-0.002138824196394887,0.0043993737674671435,0.004266227420885862,-0.10962099125364433,212345.0,0.7191127646047706,64.36982686468366,85.51793931537577,99.55182114627331,-14.033881830897542,9012.709622356964,8745.725338580534,8879.21748046875,0.7072493685249484,69.14234282958519,0.007738760692039542,1
2017-03-14,9087.0,9087.0,9122.75,9060.5,9091.650390625,270300,0.017062996865551794,0.013783733048699398,0.021389931155347375,0.033371073324230505,8963.95,8893.889990234375,8645.516953125,0.013727207313739997,0.02171266003713379,0.051064968037038305,0.006850445691647409,-0.0005115012594187876,0.006639188225461155,0.005595582831301536,0.7701375245579567,214565.0,1.259758115256449,74.01527621737185,93.40199425644641,98.32185576830794,-4.9198615118615265,9049.21528348828,8738.56469698047,8893.889990234375,1.1216309196015957,77.6464751497934,0.008544786524682888,0
2017-03-15,9084.7998046875,9084.7998046875,9106.5498046875,9075.5,9086.849609375,240600,-0.0002421255983823256,0.015413093701925895,0.02310917207301233,0.031771540900435546,8991.5298828125,8907.877490234376,8663.496953125,0.010373087015290716,0.019861332247449903,0.04862965311144141,0.0034177753340782677,-0.0002255792464513988,0.0065456198468617326,0.005611390963824289,-0.1098779134295228,216350.0,1.1120868962329558,73.70516292901735,98.33903603142971,98.3252918209323,0.013744210497407039,9078.330245673284,8737.424734795468,8907.877490234376,1.0189775723999228,74.31814154534388,0.008180493037061512,1
